budget,matchup,base_seed,opening_id,leg,opening_plies,first_ai,second_ai,winner,moves,a_moves,b_moves,a_simulations,b_simulations,a_policy_evaluations,b_policy_evaluations,a_policy_inference_ns,b_policy_inference_ns,a_search_time_ns,b_search_time_ns
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,29,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,392300,179439300,273654000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,30,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,180000,180000,0,18,0,3525900,8742230200,8409415900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,30,1,2,MLP_ROOT_MCTS,UCT_MCTS,DRAW,40,20,20,200000,200000,0,20,0,3915000,9849255900,10355438000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,31,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,2986700,5790638900,5270258500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,31,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,37,18,19,180000,190000,0,19,0,3788900,6872184700,7549692700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,32,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,13,7,6,70000,60000,0,6,0,1145700,2994954900,2637195300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,32,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,15,7,8,70000,80000,0,8,0,1832000,3774372500,4062074100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,33,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,2813200,7194583000,6833011700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,33,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,3516200,7925516100,8395160500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,34,0,6,UCT_MCTS,MLP_ROOT_MCTS,DRAW,36,18,18,180000,180000,0,18,0,6923100,8891171600,8497667700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,34,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,18,9,9,90000,90000,0,9,0,2059900,3746388100,4089435000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,35,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,170000,160000,0,16,0,1678900,4038925800,3644351400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,35,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,160000,170000,0,17,0,1761900,3778835300,4092971600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,36,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,1475400,3807848900,3543735100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,36,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1815900,3926627100,4216631700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,37,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,0,16,0,1789800,4614162600,4372949700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,37,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1632300,4325616400,4566922500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,38,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,180000,180000,0,18,0,1899500,4964660800,4712487200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,38,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,35,17,18,170000,180000,0,18,0,1872200,4651141400,4956819700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,39,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,17,9,8,90000,80000,0,8,0,838400,2215801100,1986373500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,39,1,6,MLP_ROOT_MCTS,UCT_MCTS,DRAW,36,18,18,180000,180000,0,18,0,1887900,3986741300,4197443700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,40,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,0,16,0,1663400,3592676200,3438699400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,40,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,36,18,18,180000,180000,0,18,0,1838400,3943797700,4128309400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,41,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,1347800,4113486800,3854735400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,41,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,21,10,11,100000,110000,0,11,0,1170600,3585426100,3814189900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,42,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,0,16,0,1686500,4420062300,4202333100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,42,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1761200,4379212600,4608176900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,43,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,0,17,0,1800000,4516529700,4277857200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,43,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,1675900,4125410400,4438708500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,44,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,1565000,4720542500,4388185400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,44,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,37,18,19,180000,190000,0,19,0,1977300,4389132500,4716488500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,45,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,1506300,3958285600,3688265700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,45,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1683700,3785938800,4033028700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,46,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,1477000,4262607200,3997531200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,46,1,4,MLP_ROOT_MCTS,UCT_MCTS,DRAW,38,19,19,190000,190000,0,19,0,2171700,4692024900,4996703200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,47,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,0,15,0,1566600,3996795200,3762791400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,47,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,1642900,3977757400,4232328900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,48,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,0,15,0,1569400,4031271900,3784215700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,48,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,27,13,14,130000,140000,0,14,0,1408300,3575297000,3824965600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,49,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1436700,4211949300,3968538200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,42,49,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,38,19,19,190000,190000,0,19,0,2106500,4789977000,5073930400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,0,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,102800,152525200,81173900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,0,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,206100,75258200,130592500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,1,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,0,15,0,1581300,4599459000,4329330000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,1,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,160000,170000,0,17,0,1762700,4203888300,4495030600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,2,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,26,13,13,130000,130000,0,13,0,1381900,4182357100,3893243500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,2,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,35,17,18,170000,180000,0,18,0,2071700,4715742300,4994945900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,3,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,21,11,10,110000,100000,0,10,0,1053500,3609520600,3377447700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,3,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,1664200,4097285800,4363589800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,4,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,170000,160000,0,16,0,1745800,4637895500,4369832100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,4,1,3,MLP_ROOT_MCTS,UCT_MCTS,DRAW,39,19,20,190000,200000,0,20,0,2125300,4930421700,5157040800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,5,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,37,19,18,190000,180000,0,18,0,1961500,5145965100,4950364300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,5,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1889900,4626979300,4832102500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,6,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,15,8,7,80000,70000,0,7,0,755600,2312730700,2111723900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,6,1,5,MLP_ROOT_MCTS,UCT_MCTS,DRAW,37,18,19,180000,190000,0,19,0,2039400,4437524900,4709127400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,7,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,0,15,0,1582500,3796594700,3550538400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,7,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1713100,3478040600,3701420700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,8,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,110900,170159900,115190100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,8,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,226500,111754300,155379300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,9,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,35,18,17,180000,170000,0,17,0,1843900,4589347900,4213131300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,9,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,1613300,4122469600,4357503700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,10,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,0,17,0,1837600,4195222400,3990859300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,10,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1661000,3727736900,3968093000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,11,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,26,13,13,130000,130000,0,13,0,1325000,3234258300,2973341000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,11,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1778700,4274981600,4553729100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,12,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,1571600,4158227200,3916229100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,12,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,35,17,18,170000,180000,0,18,0,1923000,4385592400,4677522700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,13,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,1620700,4442562700,4223322800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,13,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,1586100,3952515200,4194912400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,14,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,0,17,0,1827500,5065194200,4815470200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,14,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1731500,4296167200,4592388900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,15,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,1,1,0,10000,0,0,0,0,0,26265400,0
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,15,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,1,0,1,0,10000,0,1,0,85700,0,26132700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,16,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,0,16,0,1676000,3739150800,3536721600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,16,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,17,8,9,80000,90000,0,9,0,904000,1833371400,2090304400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,17,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,94200,115977900,78893800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,17,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,202800,77628500,123406900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,18,0,5,UCT_MCTS,MLP_ROOT_MCTS,DRAW,37,19,18,190000,180000,0,18,0,2104000,4585602200,4427143100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,18,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,24,12,12,120000,120000,0,12,0,1222000,3002123700,3183629200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,19,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,1372000,3386549200,3081524000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,19,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,23,11,12,110000,120000,0,12,0,1213800,2823792800,3085681300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,20,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,26,13,13,130000,130000,0,13,0,1352500,2837923900,2629711600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,20,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,140000,140000,0,14,0,1493500,2870558700,3073667800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,21,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,35,18,17,180000,170000,0,17,0,1743800,5486436700,5185201500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,21,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,160000,170000,0,17,0,4200100,4885476200,5203659300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,22,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,0,17,0,1825300,4820111900,4524008900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,22,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,29,14,15,140000,150000,0,15,0,1622700,4073207000,4411515900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,23,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,102800,171691100,80184000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,23,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,218000,84852400,149948600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,24,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,107200,130128100,81059200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,24,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,209300,81994300,131749800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,25,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,170000,160000,0,16,0,1681800,4505829500,4163054800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,25,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,1684900,3811871700,4108837400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,26,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1501200,4026119300,3811970700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,26,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,20,10,10,100000,100000,0,10,0,1062600,2969465100,3263979000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,27,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1468700,3461622400,3202206700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,27,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,1722600,3564324600,3785124800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,28,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,170000,160000,0,16,0,1669900,4159697200,3886015400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,28,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,1597500,3816169100,4003157700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,29,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1498400,3436971800,3228638700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,29,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,21,10,11,100000,110000,0,11,0,1163700,2641836400,2880880000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,30,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,1547800,2934195000,2662366600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,30,1,6,MLP_ROOT_MCTS,UCT_MCTS,DRAW,36,18,18,180000,180000,0,18,0,1865500,4032234500,4274112000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,31,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,15,8,7,80000,70000,0,7,0,714000,2354145000,2165270300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,31,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,1680500,4036664800,4318894200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,32,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,121500,198310200,121875600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,32,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,10000,20000,0,2,0,229300,107361500,189104600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,33,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,37,19,18,190000,180000,0,18,0,1892200,5279826000,4895445400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,33,1,2,MLP_ROOT_MCTS,UCT_MCTS,DRAW,40,20,20,200000,200000,0,20,0,2133800,5164227200,5473076700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,34,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,0,15,0,1588300,4051721800,3778831800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,34,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,1621500,3757802300,4036730000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,35,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1439100,3448779900,3197649900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,35,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,14,7,7,70000,70000,0,7,0,752000,1646071700,1995749000
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,36,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,4575400,3842277600,3627632700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,36,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1766300,4663890800,4982439400
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,37,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,0,17,0,2921500,6680224100,6601026200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,37,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,3011500,7876616700,9384818700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,38,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,1,1,0,10000,0,0,0,0,0,53554700,0
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,38,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,1,0,1,0,10000,0,1,0,189100,0,50491200
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,39,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,24,12,12,120000,120000,0,12,0,2247000,5562509800,5056669500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,39,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,4304400,6072618700,6601747600
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,40,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,2881900,7887697400,7493048100
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,40,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,150000,160000,0,16,0,3018300,8970218700,9908899700
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,41,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,2615600,7216423300,6649287800
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,41,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,35,17,18,170000,180000,0,18,0,4285300,7366107700,8326644900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,42,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,150000,140000,0,14,0,1878000,5831763600,5846362300
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,42,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,1826200,4347084600,4673098500
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,43,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,0,14,0,1439100,3384879700,3122408900
fixed_simulations,UCT_MCTS_vs_MLP_ROOT_MCTS,123,43,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,1584600,3427347700,3680374600
